zona,duracion_ms,timestamp
OTRO,477.0,22:51:47
OJOS,129.6,22:51:47
OJOS,108.4,22:51:47
OJOS,462.4,22:51:48
OJOS,529.3,22:51:48
OTRO,206.8,22:51:48
OJOS,127.5,22:51:49
OTRO,208.4,22:51:49
BOCA,160.7,22:51:49
OJOS,239.4,22:51:49
